Record,Date/Time,50,Az(deg),El(deg),TkBB(K),Ch  22.000,Ch  22.234,Ch  22.500,Ch  23.000,Ch  23.034,Ch  23.500,Ch  23.834,Ch  24.000,Ch  24.500,Ch  25.000,Ch  25.500,Ch  26.000,Ch  26.234,Ch  26.500,Ch  27.000,Ch  27.500,Ch  28.000,Ch  28.500,Ch  29.000,Ch  29.500,Ch  30.000
159,04/04/23 00:59:43,51,0.0,90.0,307.03,56.906,58.677,58.963,56.712,56.38,56.214,50.925,49.171,44.7,39.775,36.818,34.71,32.324,31.233,32.101,37.305,41.619,38.796,36.919,34.79,30.732
160,04/04/23 01:00:00,51,0.0,160.2,307.032,137.036,139.971,140.094,136.338,136.042,132.057,124.162,120.736,111.663,102.459,95.125,89.418,86.156,82.814,81.165,84.282,162.738,82.915,80.528,78.268,75.829
161,04/04/23 01:00:24,51,45.0,19.8,307.034,128.745,131.718,131.452,127.767,127.676,123.458,116.367,112.436,104.273,95.365,88.22,83.619,80.463,77.218,76.372,79.38,80.805,77.719,75.407,74.23,71.1
162,04/04/23 01:00:42,51,45.0,160.2,307.036,138.247,140.935,141.275,137.572,136.834,132.394,125.072,121.403,112.27,102.647,95.374,89.16,86.02,82.471,81.217,83.636,131.955,81.705,79.795,77.991,75.209
164,04/04/23 01:01:05,51,90.0,19.8,307.038,129.675,133.045,133.343,128.82,128.796,124.678,117.755,113.958,106.018,97.023,89.681,84.653,81.301,78.711,77.044,80.576,82.537,78.819,76.361,75.102,72.289
165,04/04/23 01:01:23,51,90.0,160.2,307.037,137.658,140.24,140.505,136.733,136.741,132.128,124.54,123.211,112.259,102.48,95.022,89.272,86.062,83.437,80.927,83.967,88.686,82.809,79.809,77.418,75.579
167,04/04/23 01:01:46,51,135.0,19.8,307.039,130.577,133.78,134.004,129.439,129.48,125.902,118.664,115.965,106.495,97.215,89.934,85.371,81.613,78.489,77.048,80.299,116.531,78.516,76.319,74.613,71.485
168,04/04/23 01:02:04,51,135.0,160.2,307.039,136.419,139.094,138.726,135.323,135.237,130.764,122.967,118.46,110.859,101.784,94.463,88.882,85.42,82.702,80.913,83.726,84.563,82.528,79.603,77.622,75.207
171,04/04/23 01:03:57,51,0.0,19.8,307.058,128.955,132.318,131.894,128.036,127.914,123.791,117.07,112.382,103.928,95.735,88.122,83.437,81.252,76.983,75.769,78.818,80.354,78.197,75.302,74.115,71.529
172,04/04/23 01:04:15,51,0.0,90.0,307.063,55.659,57.472,57.706,54.919,54.64,53.416,49.049,46.724,42.273,37.946,35.574,32.036,31.52,29.33,29.756,35.931,39.731,37.056,35.931,34.399,29.858
173,04/04/23 01:04:32,51,0.0,160.2,307.067,135.546,138.415,139.407,134.333,134.944,129.894,123.075,118.989,109.64,100.556,93.59,87.278,85.165,80.462,78.763,82.191,161.524,81.033,78.814,76.771,73.421
174,04/04/23 01:04:56,51,45.0,19.8,307.075,129.0,131.655,132.539,128.072,127.888,123.877,117.145,112.548,103.866,95.987,88.406,83.663,80.877,77.679,76.213,79.173,81.172,77.779,76.108,74.773,71.901
175,04/04/23 01:05:14,51,45.0,160.2,307.077,137.074,139.968,140.464,136.268,135.722,131.277,124.599,120.611,111.003,102.031,94.676,87.875,86.436,81.531,80.026,82.975,129.638,81.166,78.698,77.695,74.599
177,04/04/23 01:05:38,51,90.0,19.8,307.081,129.093,132.08,132.35,127.849,127.969,123.389,117.478,112.698,104.15,96.027,88.485,83.118,81.238,77.459,76.417,79.303,81.249,78.604,76.323,74.876,71.898
178,04/04/23 01:05:56,51,90.0,160.2,307.082,136.01,138.638,139.616,134.968,135.136,130.334,123.856,120.663,109.684,100.549,93.545,88.125,85.819,81.476,79.717,82.349,87.459,80.779,78.734,77.068,74.548
180,04/04/23 01:06:19,51,135.0,19.8,307.086,130.817,134.126,134.484,129.929,130.407,126.092,119.268,115.562,106.303,98.044,91.395,85.919,83.965,80.022,78.66,81.46,114.144,80.994,79.054,76.921,74.073
181,04/04/23 01:06:37,51,135.0,160.2,307.091,134.879,137.673,137.668,133.56,133.896,129.273,122.656,117.262,109.406,100.202,93.458,86.843,85.701,81.34,79.601,82.782,84.44,80.776,78.553,77.706,74.894
184,04/04/23 01:08:30,51,0.0,19.8,307.111,127.805,131.342,132.091,127.544,127.593,123.296,116.934,112.607,104.064,95.403,89.061,81.964,80.911,76.661,74.782,79.192,80.139,77.138,75.264,74.581,70.26
185,04/04/23 01:08:48,51,0.0,90.0,307.115,55.273,56.347,57.506,54.739,54.831,54.813,50.017,47.593,42.881,38.108,35.585,31.927,31.108,29.027,29.187,35.755,40.107,36.864,35.483,34.104,29.28
186,04/04/23 01:09:05,51,0.0,160.2,307.115,134.452,137.495,138.447,133.79,133.812,130.283,122.043,117.992,109.205,99.63,92.236,86.526,84.555,80.323,77.758,81.636,159.78,79.709,77.032,76.04,72.533
187,04/04/23 01:09:29,51,45.0,19.8,307.12,127.538,131.199,132.265,127.33,127.449,123.797,115.928,112.053,103.935,95.585,88.024,82.628,80.791,76.59,74.652,78.119,79.515,77.011,74.638,73.391,70.196
188,04/04/23 01:09:47,51,45.0,160.2,307.123,136.816,139.738,141.129,136.812,136.628,132.141,124.391,120.726,111.41,101.574,95.267,88.706,86.652,82.356,81.271,83.806,133.236,81.679,79.914,78.05,75.26
190,04/04/23 01:10:10,51,90.0,19.8,307.125,127.808,130.963,132.382,127.472,127.5,123.358,115.915,112.433,103.684,95.135,88.54,82.237,80.538,76.98,74.608,78.506,80.82,77.349,75.377,73.161,70.396
191,04/04/23 01:10:28,51,90.0,160.2,307.126,134.703,138.159,138.825,134.763,135.05,130.438,122.935,121.325,110.015,101.035,93.659,87.392,86.023,81.363,79.702,82.985,86.039,81.048,79.812,77.571,74.464
193,04/04/23 01:10:51,51,135.0,19.8,307.124,127.979,131.306,132.274,127.97,128.142,124.147,116.406,113.777,104.096,95.738,88.569,82.69,80.886,76.939,75.44,78.334,113.836,77.31,75.816,73.672,70.538
194,04/04/23 01:11:09,51,135.0,160.2,307.125,132.9,135.895,137.368,132.423,132.347,128.185,121.029,116.477,108.274,99.027,92.789,85.768,83.543,79.906,77.719,81.779,82.54,80.257,77.82,76.244,72.772
197,04/04/23 01:13:02,51,0.0,19.8,307.131,128.362,131.218,131.144,128.027,127.961,123.703,116.937,112.421,104.609,95.345,88.866,84.317,80.481,77.654,75.441,79.206,80.02,78.115,75.978,74.598,70.708
198,04/04/23 01:13:20,51,0.0,90.0,307.135,55.0,56.316,56.788,54.133,54.963,54.296,50.118,47.164,42.752,38.158,36.003,33.666,30.842,29.509,29.423,35.434,40.356,37.693,35.763,34.519,30.047
199,04/04/23 01:13:37,51,0.0,160.2,307.135,132.465,135.503,135.514,131.456,131.854,127.098,119.951,115.84,106.844,97.95,91.617,85.672,82.21,78.491,77.267,80.74,159.542,79.008,76.199,74.588,71.564
200,04/04/23 01:14:01,51,45.0,19.8,307.134,127.19,130.606,130.569,126.606,126.708,122.927,116.325,111.341,103.082,94.143,87.853,82.413,78.892,75.941,73.993,77.457,79.137,76.382,74.453,72.124,68.798
201,04/04/23 01:14:19,51,45.0,160.2,307.136,134.739,137.948,137.998,134.537,134.305,130.441,122.89,119.205,109.705,100.511,93.728,88.141,85.014,81.076,79.202,83.232,129.459,80.994,78.935,77.473,74.315
203,04/04/23 01:14:42,51,90.0,19.8,307.136,127.147,130.074,129.886,126.245,126.908,122.391,115.192,111.357,102.325,93.931,86.921,81.954,78.75,75.304,73.78,76.653,78.84,76.48,73.903,71.206,68.589
204,04/04/23 01:15:00,51,90.0,160.2,307.136,134.601,137.632,137.674,134.101,134.33,129.953,123.324,121.26,109.746,100.157,93.92,88.565,84.588,81.765,79.39,82.84,87.528,81.38,79.441,77.005,74.672
206,04/04/23 01:15:23,51,135.0,19.8,307.137,126.474,129.848,129.538,126.092,126.54,122.143,115.555,111.848,102.517,93.503,87.327,82.129,77.93,74.838,73.253,76.856,115.219,75.665,73.337,71.587,68.523
207,04/04/23 01:15:41,51,135.0,160.2,307.132,132.03,135.132,134.944,131.144,132.291,127.614,120.197,115.532,107.432,98.734,91.632,86.35,83.493,79.808,77.3,81.154,82.642,80.014,77.723,76.461,72.775
210,04/04/23 01:17:34,51,0.0,19.8,307.12,127.075,130.587,130.437,126.966,125.82,122.853,115.868,110.995,103.049,94.851,87.198,82.103,78.601,75.847,73.825,77.838,78.876,76.907,73.967,72.119,69.756
211,04/04/23 01:17:51,51,0.0,90.0,307.125,55.322,56.875,56.792,54.75,54.364,54.547,49.293,47.227,42.864,38.416,35.605,32.496,30.944,28.817,29.661,36.333,39.568,37.811,34.979,34.441,29.409
212,04/04/23 01:18:09,51,0.0,160.2,307.126,130.965,134.256,134.307,130.411,129.645,126.22,119.171,114.411,105.36,96.892,90.003,83.95,81.17,77.438,75.81,79.598,157.808,77.885,74.718,73.252,70.979
213,04/04/23 01:18:32,51,45.0,19.8,307.13,127.206,130.447,130.05,126.299,125.908,122.863,115.598,111.473,103.698,94.951,87.866,82.53,79.476,76.209,74.274,78.176,79.362,76.627,74.004,72.306,69.875
214,04/04/23 01:18:50,51,45.0,160.2,307.133,132.41,135.566,135.493,131.58,130.773,127.65,119.734,115.869,107.218,98.343,91.394,85.096,82.421,79.017,76.517,80.665,126.703,79.061,76.237,74.178,71.549
216,04/04/23 01:19:13,51,90.0,19.8,307.133,126.525,130.484,130.21,125.616,124.72,122.409,115.061,110.85,102.306,93.969,86.872,81.005,77.737,74.478,72.923,76.755,78.448,75.934,72.817,71.482,68.954
217,04/04/23 01:19:31,51,90.0,160.2,307.132,131.951,135.367,135.307,131.512,130.83,127.385,120.058,117.226,107.481,98.163,91.275,85.514,82.455,78.609,76.743,80.861,85.306,79.214,76.603,75.107,72.413
219,04/04/23 01:19:54,51,135.0,19.8,307.131,125.93,128.958,129.303,124.995,124.345,121.161,113.906,110.949,101.281,92.793,85.733,80.41,77.466,74.029,71.973,76.299,111.281,74.269,72.389,71.033,67.679
220,04/04/23 01:20:12,51,135.0,160.2,307.132,130.511,134.181,133.963,129.715,128.877,125.456,118.355,113.5,105.614,97.278,89.867,83.978,81.014,77.517,75.882,80.025,80.474,78.481,75.759,74.172,71.223
223,04/04/23 01:22:05,51,0.0,19.8,307.131,126.64,130.236,130.518,126.699,125.835,122.107,115.561,111.048,102.662,94.516,87.185,82.141,78.538,75.668,74.969,77.771,78.861,76.532,74.587,72.935,69.62
224,04/04/23 01:22:23,51,0.0,90.0,307.134,53.586,55.198,55.471,53.072,53.273,52.601,49.01,46.094,41.248,36.4,34.626,31.7,29.297,27.444,29.117,34.645,38.989,35.808,33.789,33.625,27.883
225,04/04/23 01:22:40,51,0.0,160.2,307.135,129.597,132.767,133.036,128.775,128.679,124.783,117.404,113.213,104.741,96.517,89.201,83.219,79.661,76.626,75.628,78.499,155.472,77.057,74.518,72.854,69.339
226,04/04/23 01:23:05,51,45.0,19.8,307.135,126.24,129.356,129.699,125.84,125.403,121.841,114.384,109.761,101.484,93.63,86.559,81.305,77.886,75.116,73.319,77.197,78.47,75.407,73.213,71.635,68.307
227,04/04/23 01:23:23,51,45.0,160.2,307.133,130.764,133.15,133.949,129.767,129.314,125.753,118.072,114.359,105.482,96.479,89.674,83.896,80.963,77.283,75.982,79.252,127.922,78.036,74.684,73.439,70.1
229,04/04/23 01:23:46,51,90.0,19.8,307.13,126.441,129.43,130.407,125.774,125.773,122.266,115.303,110.288,102.047,94.116,87.079,81.896,78.279,75.253,74.089,76.883,79.395,75.8,73.434,72.277,68.622
230,04/04/23 01:24:04,51,90.0,160.2,307.129,129.715,132.282,133.081,129.346,128.858,125.069,117.949,115.117,104.686,96.282,88.772,83.564,79.966,76.799,75.634,78.976,81.725,77.224,75.483,73.604,70.171
232,04/04/23 01:24:27,51,135.0,19.8,307.127,126.694,129.746,130.32,125.742,125.741,122.436,115.128,112.037,102.456,93.658,86.591,81.24,78.178,74.523,73.163,76.003,107.447,75.479,73.353,71.166,67.678
233,04/04/23 01:24:45,51,135.0,160.2,307.127,130.389,133.723,134.111,129.926,129.85,126.279,118.796,113.668,105.455,96.877,89.554,84.533,80.988,77.733,76.087,79.789,80.493,78.558,75.323,74.038,71.024
236,04/04/23 01:26:38,51,0.0,19.8,307.134,126.108,129.52,130.508,126.186,125.819,121.929,115.398,111.017,102.076,93.206,87.07,82.147,79.106,75.509,74.148,77.588,78.553,76.098,73.848,72.249,68.388
237,04/04/23 01:26:56,51,0.0,90.0,307.142,53.822,56.028,56.26,53.895,54.085,53.809,49.218,46.938,41.772,36.702,34.881,31.952,30.032,28.273,29.012,34.966,39.508,36.824,35.255,33.823,28.538
238,04/04/23 01:27:13,51,0.0,160.2,307.142,129.094,133.046,133.226,129.26,128.831,125.131,117.665,113.761,104.252,94.68,88.574,83.23,80.118,76.05,75.173,78.918,154.412,76.852,74.483,73.069,69.195
239,04/04/23 01:27:36,51,45.0,19.8,307.145,124.765,128.306,128.49,124.567,124.692,120.311,113.478,109.298,99.755,91.658,85.269,80.147,77.422,73.061,71.758,75.982,76.7,74.027,71.939,69.986,66.822
240,04/04/23 01:27:54,51,45.0,160.2,307.148,130.532,133.606,134.464,130.151,130.163,126.1,118.556,115.126,105.018,95.646,89.781,82.882,81.067,77.211,75.457,79.115,127.916,76.903,74.919,73.688,70.162
242,04/04/23 01:28:18,51,90.0,19.8,307.151,124.671,128.223,127.955,124.053,124.078,119.818,112.648,109.554,99.646,90.949,84.461,79.843,76.515,73.083,71.588,75.163,76.944,74.035,72.028,70.891,66.43
243,04/04/23 01:28:36,51,90.0,160.2,307.156,128.682,132.166,132.489,128.314,129.175,124.739,116.781,115.026,103.773,94.625,88.904,82.903,80.085,76.102,75.114,78.782,81.969,76.989,74.471,72.158,69.167
245,04/04/23 01:29:00,51,135.0,19.8,307.158,126.023,129.411,130.184,125.823,125.326,122.074,114.25,111.558,101.261,92.257,86.526,80.763,77.762,74.119,72.351,76.357,110.27,74.314,72.023,70.626,67.314
246,04/04/23 01:29:17,51,135.0,160.2,307.159,130.086,133.634,134.307,129.95,130.029,125.969,118.816,114.524,105.186,95.755,89.632,83.843,81.773,77.463,76.072,79.919,81.403,77.824,76.095,73.988,70.938
249,04/04/23 01:31:10,51,0.0,19.8,307.162,125.039,128.447,128.548,124.101,124.363,120.595,113.861,109.294,100.306,92.606,84.987,79.717,76.64,73.723,72.02,75.34,77.325,73.818,71.746,70.477,67.891
250,04/04/23 01:31:28,51,0.0,90.0,307.169,54.94,56.577,57.395,54.66,54.07,53.811,49.445,46.446,42.126,38.626,35.316,31.171,30.104,28.108,29.407,34.67,39.535,37.216,35.075,33.728,29.677
251,04/04/23 01:31:45,51,0.0,160.2,307.171,129.38,132.689,133.1,128.655,128.36,124.611,117.043,112.885,104.685,96.472,88.967,82.372,80.178,75.996,75.105,78.421,157.638,76.797,74.275,72.333,69.452
252,04/04/23 01:32:09,51,45.0,19.8,307.17,124.2,127.758,128.261,123.794,123.506,119.296,111.835,108.117,100.072,92.011,84.923,78.626,76.197,73.023,71.37,74.728,76.588,73.986,71.489,69.332,66.72
253,04/04/23 01:32:27,51,45.0,160.2,307.172,130.547,133.488,134.062,129.765,128.646,125.224,118.002,113.521,104.708,96.145,89.169,82.61,80.555,77.492,74.935,78.613,126.429,77.663,74.904,73.019,70.006
255,04/04/23 01:32:49,51,90.0,19.8,307.17,124.631,127.479,127.962,123.711,123.029,119.421,111.944,108.374,99.247,92.001,84.35,78.628,76.409,72.736,71.549,74.574,77.797,74.041,70.708,69.591,66.554
256,04/04/23 01:33:07,51,90.0,160.2,307.173,130.51,132.698,133.613,129.109,129.118,125.166,118.19,115.458,105.014,96.352,88.788,82.639,80.399,77.057,75.09,78.712,83.482,76.771,74.784,72.871,69.789
258,04/04/23 01:33:30,51,135.0,19.8,307.178,126.104,128.775,129.474,125.32,124.681,120.59,113.421,110.697,101.161,92.494,85.84,79.674,77.403,74.159,72.241,75.647,106.284,74.248,72.026,70.731,67.161
259,04/04/23 01:33:48,51,135.0,160.2,307.178,130.614,133.317,134.141,129.818,129.993,126.109,118.141,113.711,105.712,97.072,90.601,83.109,81.714,78.365,76.235,79.401,81.002,78.67,76.189,75.076,71.948
262,04/04/23 01:35:42,51,0.0,19.8,307.186,124.379,127.498,128.017,123.971,123.512,119.911,112.097,108.817,100.067,90.817,84.302,80.299,76.902,73.262,71.867,74.833,75.382,73.942,72.324,69.563,66.654
263,04/04/23 01:35:59,51,0.0,90.0,307.192,53.51,54.712,55.806,52.061,52.587,51.933,47.693,45.879,39.682,35.002,33.651,30.446,29.684,26.934,28.015,33.33,38.84,35.779,34.083,32.099,27.564
264,04/04/23 01:36:17,51,0.0,160.2,307.192,129.097,132.228,133.293,128.321,128.185,124.34,116.764,112.496,104.204,94.265,87.953,82.552,80.281,76.013,74.095,77.77,152.668,75.984,74.571,72.333,69.934
265,04/04/23 01:36:41,51,45.0,19.8,307.191,123.759,126.773,127.452,122.122,122.299,119.033,111.605,108.193,98.701,90.36,83.66,79.036,76.655,72.354,71.052,74.142,76.585,73.299,71.837,69.329,66.067
266,04/04/23 01:36:59,51,45.0,160.2,307.192,128.294,131.572,132.275,127.472,127.436,123.658,115.943,112.93,103.429,94.231,87.253,82.332,80.34,75.291,73.969,77.293,129.329,75.955,74.099,71.522,68.911
268,04/04/23 01:37:22,51,90.0,19.8,307.186,123.688,127.272,128.017,123.273,123.343,119.504,111.516,108.149,99.518,90.462,83.841,79.251,76.376,72.61,71.413,74.891,76.796,73.594,71.172,68.809,66.21
269,04/04/23 01:37:40,51,90.0,160.2,307.187,129.95,132.551,133.652,129.439,128.852,125.238,117.408,115.078,104.622,95.286,89.601,83.907,81.03,76.618,75.849,79.047,83.015,78.359,75.281,73.211,70.692
271,04/04/23 01:38:03,51,135.0,19.8,307.187,123.256,126.895,127.856,122.473,122.627,119.496,112.099,109.025,99.005,90.497,83.999,79.245,75.518,72.294,70.828,73.996,105.926,73.043,70.9,68.996,66.436
272,04/04/23 01:38:20,51,135.0,160.2,307.187,131.031,133.244,134.99,129.593,129.31,126.016,118.417,113.966,105.533,96.214,90.1,84.175,82.164,77.863,76.429,79.823,81.278,78.288,76.043,74.246,71.742
275,04/04/23 01:40:14,51,0.0,19.8,307.164,123.622,127.515,126.909,123.867,123.093,118.836,112.049,107.541,99.962,91.773,83.78,78.542,75.807,72.488,71.041,75.396,75.727,73.799,71.862,69.385,66.071
276,04/04/23 01:40:32,51,0.0,90.0,307.166,53.301,55.218,55.475,53.734,53.141,52.598,47.474,45.027,40.99,37.209,34.035,31.174,29.549,27.6,27.983,34.894,38.248,35.825,34.527,32.777,28.111
277,04/04/23 01:40:49,51,0.0,160.2,307.163,129.79,132.863,133.07,129.622,128.952,124.379,117.422,112.911,104.77,96.156,88.236,82.154,80.411,75.884,74.328,78.786,150.052,76.44,74.553,73.064,69.231
278,04/04/23 01:41:13,51,45.0,19.8,307.158,123.237,126.404,126.73,123.113,122.322,118.572,111.199,106.415,99.572,91.333,83.644,78.574,76.105,71.903,71.073,74.529,75.621,72.834,71.091,68.811,66.015
279,04/04/23 01:41:31,51,45.0,160.2,307.156,128.152,130.956,131.575,128.425,127.825,123.874,116.34,112.044,103.435,95.481,87.103,81.563,79.312,75.016,73.522,78.116,123.704,76.374,73.846,71.221,68.769
281,04/04/23 01:41:54,51,90.0,19.8,307.155,123.915,126.796,127.138,123.404,123.465,118.893,111.968,107.623,99.591,91.914,83.542,78.873,76.398,72.247,71.552,75.037,76.923,73.668,71.183,69.461,66.242
282,04/04/23 01:42:12,51,90.0,160.2,307.152,130.518,133.292,133.38,129.998,129.783,125.262,118.143,115.327,105.754,97.446,89.552,83.49,81.459,77.485,75.543,80.02,83.656,78.028,75.994,73.801,71.048
284,04/04/23 01:42:35,51,135.0,19.8,307.15,124.582,127.844,127.975,124.506,124.153,119.874,112.764,109.311,100.047,92.293,84.438,79.021,76.588,71.931,70.882,75.461,111.106,73.562,71.812,69.311,66.382
285,04/04/23 01:42:53,51,135.0,160.2,307.144,129.492,132.374,132.551,129.572,128.65,125.042,117.272,112.387,105.075,96.366,88.326,82.289,80.286,76.789,74.664,79.456,80.014,76.811,74.314,72.971,69.314
288,04/04/23 01:44:46,51,0.0,19.8,307.13,123.107,126.229,126.571,122.277,122.633,118.111,111.025,107.475,98.869,90.577,83.369,78.61,75.053,72.61,71.104,74.372,75.627,73.154,70.891,69.711,66.149
289,04/04/23 01:45:03,51,0.0,90.0,307.13,53.066,54.444,55.014,52.428,52.791,52.56,47.446,45.851,40.511,36.268,33.081,31.171,28.623,27.142,27.782,33.64,37.721,35.319,33.943,32.836,27.244
290,04/04/23 01:45:21,51,0.0,160.2,307.13,128.298,131.523,131.525,127.827,127.407,123.697,115.705,111.585,103.315,94.697,87.536,82.414,78.42,75.177,73.871,77.383,147.658,75.744,73.602,72.254,68.345
291,04/04/23 01:45:45,51,45.0,19.8,307.129,122.353,126.047,126.173,122.297,121.703,117.863,110.522,106.75,98.117,89.878,82.151,78.076,74.508,71.226,70.08,73.238,76.099,72.991,71.388,69.434,66.062
292,04/04/23 01:46:03,51,45.0,160.2,307.121,129.723,133.158,132.803,129.001,128.943,124.663,117.174,113.767,104.287,95.515,88.741,83.022,79.852,76.783,74.948,78.203,124.783,76.702,75.23,72.927,69.21
294,04/04/23 01:46:26,51,90.0,19.8,307.119,123.327,126.976,126.636,122.496,123.031,118.751,111.238,107.789,99.339,91.316,83.372,79.522,75.469,72.145,71.201,74.285,76.866,72.949,72.161,68.949,65.764
295,04/04/23 01:46:44,51,90.0,160.2,307.114,131.307,135.059,135.146,130.39,131.132,126.777,119.334,117.845,106.949,98.087,90.617,85.553,81.4,78.928,77.101,80.94,84.907,79.161,77.576,75.601,72.297
297,04/04/23 01:47:07,51,135.0,19.8,307.111,124.248,127.805,127.661,123.669,123.923,119.525,112.862,109.124,99.845,91.764,83.649,79.304,75.847,73.006,71.154,74.348,110.735,73.356,72.281,69.475,66.519
298,04/04/23 01:47:25,51,135.0,160.2,307.103,128.424,131.49,131.729,127.871,127.917,123.25,116.088,111.333,103.608,95.21,87.631,82.849,79.265,75.987,74.323,78.006,79.392,76.03,74.701,73.008,69.262
301,04/04/23 01:49:18,51,0.0,19.8,307.071,122.546,125.91,126.336,121.992,121.1,117.556,110.805,106.8,98.958,90.251,83.03,77.981,76.287,71.486,70.41,74.096,74.515,72.823,70.591,69.303,65.876
302,04/04/23 01:49:36,51,0.0,90.0,307.075,53.393,54.782,55.294,52.76,52.464,51.713,47.149,45.528,40.65,36.259,33.889,30.773,29.81,27.491,27.995,34.674,37.746,35.824,34.148,32.453,27.842
303,04/04/23 01:49:53,51,0.0,160.2,307.072,127.605,131.23,131.067,127.737,126.205,122.996,115.389,111.503,102.825,94.179,86.599,81.482,79.244,74.726,73.698,77.456,150.89,75.583,73.323,71.793,68.195
304,04/04/23 01:50:17,51,45.0,19.8,307.064,122.796,126.129,126.732,122.642,121.426,117.902,111.088,106.826,98.841,90.702,82.857,77.67,76.0,71.725,70.693,74.409,75.611,72.684,70.586,69.088,66.13
305,04/04/23 01:50:34,51,45.0,160.2,307.056,129.249,132.432,132.873,129.395,128.43,124.486,116.978,113.136,104.319,95.581,87.402,82.177,80.471,76.347,74.943,77.754,125.222,76.547,74.056,72.726,69.209
307,04/04/23 01:50:57,51,90.0,19.8,307.052,123.655,127.185,126.876,123.618,122.619,118.553,111.36,107.658,99.33,90.92,83.731,78.073,76.41,71.667,71.03,74.459,76.969,73.199,71.012,69.504,66.529
308,04/04/23 01:51:15,51,90.0,160.2,307.048,129.969,132.893,132.943,129.084,128.511,124.302,117.626,114.879,105.095,95.879,88.766,82.261,81.218,76.345,74.986,78.313,82.33,76.484,74.615,72.439,70.157
310,04/04/23 01:51:38,51,135.0,19.8,307.039,123.978,127.498,127.357,123.453,122.635,118.688,111.878,108.568,99.883,90.989,83.416,78.93,76.255,71.9,70.57,74.854,106.444,73.215,70.447,69.509,65.753
311,04/04/23 01:51:57,51,135.0,160.2,307.036,127.314,130.019,131.037,126.732,125.938,122.508,114.77,110.557,102.816,93.351,86.18,81.189,79.092,74.925,73.487,77.353,77.5,75.487,72.853,71.53,68.428
314,04/04/23 01:53:50,51,0.0,19.8,306.988,122.521,126.278,126.517,121.898,121.541,117.56,111.112,106.77,98.723,89.951,82.874,78.565,75.707,72.397,70.836,74.399,75.264,73.168,71.401,68.941,66.06
315,04/04/23 01:54:07,51,0.0,90.0,306.986,52.432,54.153,54.745,52.303,51.683,50.772,46.952,44.475,40.335,35.729,32.986,30.844,29.366,26.946,27.891,33.976,38.138,35.645,33.642,33.13,28.07
316,04/04/23 01:54:25,51,0.0,160.2,306.979,126.582,130.343,130.475,126.739,126.287,121.555,115.15,110.563,102.236,93.238,85.882,80.571,78.134,74.873,73.605,76.828,156.261,75.295,73.454,71.436,68.016
317,04/04/23 01:54:48,51,45.0,19.8,306.966,122.356,126.104,126.158,122.294,121.359,116.626,110.724,105.873,98.446,89.764,82.851,78.12,74.54,71.318,70.401,73.534,75.249,72.373,70.724,68.483,65.863
318,04/04/23 01:55:06,51,45.0,160.2,306.958,127.596,131.877,131.736,127.52,126.985,122.641,115.961,112.026,103.086,94.193,86.927,80.782,79.245,75.093,74.071,76.607,125.098,75.51,73.69,71.264,68.883
320,04/04/23 01:55:30,51,90.0,19.8,306.946,122.41,125.804,126.193,121.982,121.273,117.162,111.021,106.958,98.212,90.59,82.618,77.819,74.83,71.55,70.217,74.008,75.477,72.935,70.512,68.898,65.874
321,04/04/23 01:55:48,51,90.0,160.2,306.934,127.296,131.121,131.158,127.247,126.98,122.631,115.861,113.043,102.783,94.012,87.509,81.229,78.563,75.057,74.042,77.752,82.28,75.994,73.592,71.698,68.774
323,04/04/23 01:56:11,51,135.0,19.8,306.919,122.605,125.951,126.046,121.356,122.142,117.022,110.874,107.195,98.389,89.762,82.455,77.803,74.716,71.821,70.619,74.111,104.045,73.214,70.764,68.145,65.822
324,04/04/23 01:56:29,51,135.0,160.2,306.909,126.704,130.348,130.237,126.052,126.352,121.42,114.994,110.242,102.009,93.233,86.502,81.376,78.278,75.242,73.081,76.79,78.039,75.95,74.112,71.227,68.08
327,04/04/23 01:58:22,51,0.0,19.8,306.855,122.555,126.542,126.8,122.709,121.655,118.582,110.511,107.056,98.339,90.512,82.979,78.905,75.619,71.852,70.848,74.238,75.832,73.676,70.852,69.365,66.548
328,04/04/23 01:58:40,51,0.0,90.0,306.85,52.574,54.78,53.775,51.672,51.562,51.62,46.541,44.722,40.094,35.263,33.417,30.044,28.806,27.1,28.175,33.395,37.55,35.917,33.276,32.245,27.833
329,04/04/23 01:58:57,51,0.0,160.2,306.845,127.182,130.094,130.423,126.141,125.435,122.086,113.868,110.663,101.27,93.213,85.634,80.862,77.997,73.861,73.02,76.212,145.466,75.223,71.848,70.864,68.118
330,04/04/23 01:59:20,51,45.0,19.8,306.837,122.723,126.475,125.835,121.923,121.111,118.044,110.524,106.316,97.942,89.838,82.524,78.298,75.246,71.645,70.61,73.532,75.502,72.792,70.312,69.572,65.778
